0,8.91241836548,0.150589048862,-13.5745744705
1,1.52455580235,0.153452053666,-13.5745744705
2,1.37898862362,2.47042274475,-2.27005052567
3,1.38762414455,2.23717713356,0.459440529346
4,1.38798439503,2.48595309258,21.9730148315
5,1.47187900543,2.23020887375,25.1646575928
6,1.47729587555,1.96972429752,26.8353347778
7,8.89164543152,2.43465209007,26.8353347778
8,8.88063812256,0.0297829993069,22.5217208862
9,8.86566638947,0.0297839846462,19.5944728851
10,8.87698841095,0.0297869797796,2.30998802185
11,8.87040042877,0.0297870002687,1.13098871708
12,8.95848083496,0.0297880023718,-7.84241914749
13,8.96587371826,0.0297880005091,-6.74003505707
